['31', '32', '23', '03']
['31', '32', '23', '20']
['31', '32', '23', '21']
['31', '32', '23', '10']
['31', '32', '23', '12']
['31', '32', '23', '13']
['31', '32', '23', '30']
['31', '32', '10', '01']
['31', '32', '10', '02']
['31', '32', '10', '03']
['31', '32', '10', '20']
['31', '32', '10', '21']
['31', '32', '10', '23']
['31', '32', '10', '12']
['31', '32', '10', '13']
['31', '32', '10', '30']
['31', '32', '12', '01']
['31', '32', '12', '02']
['31', '32', '12', '03']
['31', '32', '12', '20']
['31', '32', '12', '21']
['31', '32', '12', '23']
['31', '32', '12', '10']
['31', '32', '12', '13']
['31', '32', '12', '30']
['31', '32', '13', '01']
['31', '32', '13', '02']
['31', '32', '13', '03']
['31', '32', '13', '20']
['31', '32', '13', '21']
['31', '32', '13', '23']
['31', '32', '13', '10']
['31', '32', '13', '12']
['31', '32', '13', '30']
['31', '32', '30', '01']
['31', '32', '30', '02']
['31', '32', '30', '03']
['31', '32', '30', '20']
['31', '32', '30', '21']
['31', '32', '30', '23']
['31', '32', '30', '10']
['31', '32', '30', '12']
['31', '32', '30', '13']
['32', '01', '02', '03']
['32', '01', '02', '20']
['32', '01', '02', '21']
['32', '01', '02', '23']
['32', '01', '02', '10']
['32', '01', '02', '12']
['32', '01', '02', '13']
['32', '01', '02', '30']
['32', '01', '02', '31']
['32', '01', '03', '02']
['32', '01', '03', '20']
['32', '01', '03', '21']
['32', '01', '03', '23']
['32', '01', '03', '10']
['32', '01', '03', '12']
['32', '01', '03', '13']
['32', '01', '03', '30']
['32', '01', '03', '31']
['32', '01', '20', '02']
['32', '01', '20', '03']
['32', '01', '20', '21']
['32', '01', '20', '23']
['32', '01', '20', '10']
['32', '01', '20', '12']
['32', '01', '20', '13']
['32', '01', '20', '30']
['32', '01', '20', '31']
['32', '01', '21', '02']
['32', '01', '21', '03']
['32', '01', '21', '20']
['32', '01', '21', '23']
['32', '01', '21', '10']
['32', '01', '21', '12']
['32', '01', '21', '13']
['32', '01', '21', '30']
['32', '01', '21', '31']
['32', '01', '23', '02']
['32', '01', '23', '03']
['32', '01', '23', '20']
['32', '01', '23', '21']
['32', '01', '23', '10']
['32', '01', '23', '12']
['32', '01', '23', '13']
['32', '01', '23', '30']
['32', '01', '23', '31']
['32', '01', '10', '02']
['32', '01', '10', '03']
['32', '01', '10', '20']
['32', '01', '10', '21']
['32', '01', '10', '23']
['32', '01', '10', '12']
['32', '01', '10', '13']
['32', '01', '10', '30']
['32', '01', '10', '31']
['32', '01', '12', '02']
['32', '01', '12', '03']
['32', '01', '12', '20']
['32', '01', '12', '21']
['32', '01', '12', '23']
['32', '01', '12', '10']
['32', '01', '12', '13']
['32', '01', '12', '30']
['32', '01', '12', '31']
['32', '01', '13', '02']
['32', '01', '13', '03']
['32', '01', '13', '20']
['32', '01', '13', '21']
['32', '01', '13', '23']
['32', '01', '13', '10']
['32', '01', '13', '12']
['32', '01', '13', '30']
['32', '01', '13', '31']
['32', '01', '30', '02']
['32', '01', '30', '03']
['32', '01', '30', '20']
['32', '01', '30', '21']
['32', '01', '30', '23']
['32', '01', '30', '10']
['32', '01', '30', '12']
['32', '01', '30', '13']
['32', '01', '30', '31']
['32', '01', '31', '02']
['32', '01', '31', '03']
['32', '01', '31', '20']
['32', '01', '31', '21']
['32', '01', '31', '23']
['32', '01', '31', '10']
['32', '01', '31', '12']
['32', '01', '31', '13']
['32', '01', '31', '30']
['32', '02', '01', '03']
['32', '02', '01', '20']
['32', '02', '01', '21']
['32', '02', '01', '23']
['32', '02', '01', '10']
['32', '02', '01', '12']
['32', '02', '01', '13']
['32', '02', '01', '30']
['32', '02', '01', '31']
['32', '02', '03', '01']
['32', '02', '03', '20']
['32', '02', '03', '21']
['32', '02', '03', '23']
['32', '02', '03', '10']
['32', '02', '03', '12']
['32', '02', '03', '13']
['32', '02', '03', '30']
['32', '02', '03', '31']
['32', '02', '20', '01']
['32', '02', '20', '03']
['32', '02', '20', '21']
['32', '02', '20', '23']
['32', '02', '20', '10']
['32', '02', '20', '12']
['32', '02', '20', '13']
['32', '02', '20', '30']
['32', '02', '20', '31']
['32', '02', '21', '01']
['32', '02', '21', '03']
['32', '02', '21', '20']
['32', '02', '21', '23']
['32', '02', '21', '10']
['32', '02', '21', '12']
['32', '02', '21', '13']
['32', '02', '21', '30']
['32', '02', '21', '31']
['32', '02', '23', '01']
['32', '02', '23', '03']
['32', '02', '23', '20']
['32', '02', '23', '21']
['32', '02', '23', '10']
['32', '02', '23', '12']
['32', '02', '23', '13']
['32', '02', '23', '30']
['32', '02', '23', '31']
['32', '02', '10', '01']
['32', '02', '10', '03']
['32', '02', '10', '20']
['32', '02', '10', '21']
['32', '02', '10', '23']
['32', '02', '10', '12']
['32', '02', '10', '13']
['32', '02', '10', '30']
['32', '02', '10', '31']
['32', '02', '12', '01']
['32', '02', '12', '03']
['32', '02', '12', '20']
['32', '02', '12', '21']
['32', '02', '12', '23']
['32', '02', '12', '10']
['32', '02', '12', '13']
['32', '02', '12', '30']
['32', '02', '12', '31']
['32', '02', '13', '01']
['32', '02', '13', '03']
['32', '02', '13', '20']
['32', '02', '13', '21']
['32', '02', '13', '23']
['32', '02', '13', '10']
['32', '02', '13', '12']
['32', '02', '13', '30']
['32', '02', '13', '31']
['32', '02', '30', '01']
['32', '02', '30', '03']
['32', '02', '30', '20']
['32', '02', '30', '21']
['32', '02', '30', '23']
['32', '02', '30', '10']
['32', '02', '30', '12']
['32', '02', '30', '13']
['32', '02', '30', '31']
['32', '02', '31', '01']
['32', '02', '31', '03']
['32', '02', '31', '20']
['32', '02', '31', '21']
['32', '02', '31', '23']
['32', '02', '31', '10']
['32', '02', '31', '12']
['32', '02', '31', '13']
['32', '02', '31', '30']
['32', '03', '01', '02']
['32', '03', '01', '20']
['32', '03', '01', '21']
['32', '03', '01', '23']
['32', '03', '01', '10']
['32', '03', '01', '12']
['32', '03', '01', '13']
['32', '03', '01', '30']
['32', '03', '01', '31']
['32', '03', '02', '01']
['32', '03', '02', '20']
['32', '03', '02', '21']
['32', '03', '02', '23']
['32', '03', '02', '10']
['32', '03', '02', '12']
['32', '03', '02', '13']
['32', '03', '02', '30']
['32', '03', '02', '31']
['32', '03', '20', '01']
['32', '03', '20', '02']
['32', '03', '20', '21']
['32', '03', '20', '23']
['32', '03', '20', '10']
['32', '03', '20', '12']
['32', '03', '20', '13']
['32', '03', '20', '30']
['32', '03', '20', '31']
['32', '03', '21', '01']
['32', '03', '21', '02']
['32', '03', '21', '20']
['32', '03', '21', '23']
['32', '03', '21', '10']
['32', '03', '21', '12']
['32', '03', '21', '13']
['32', '03', '21', '30']
['32', '03', '21', '31']
['32', '03', '23', '01']
['32', '03', '23', '02']
['32', '03', '23', '20']
['32', '03', '23', '21']
['32', '03', '23', '10']
['32', '03', '23', '12']
['32', '03', '23', '13']
['32', '03', '23', '30']
['32', '03', '23', '31']
['32', '03', '10', '01']
['32', '03', '10', '02']
['32', '03', '10', '20']
['32', '03', '10', '21']
['32', '03', '10', '23']
['32', '03', '10', '12']
['32', '03', '10', '13']
['32', '03', '10', '30']
['32', '03', '10', '31']
['32', '03', '12', '01']
['32', '03', '12', '02']
['32', '03', '12', '20']
['32', '03', '12', '21']
['32', '03', '12', '23']
['32', '03', '12', '10']
['32', '03', '12', '13']
['32', '03', '12', '30']
['32', '03', '12', '31']
['32', '03', '13', '01']
['32', '03', '13', '02']
['32', '03', '13', '20']
['32', '03', '13', '21']
['32', '03', '13', '23']
['32', '03', '13', '10']
['32', '03', '13', '12']
['32', '03', '13', '30']
['32', '03', '13', '31']
['32', '03', '30', '01']
['32', '03', '30', '02']
['32', '03', '30', '20']
['32', '03', '30', '21']
['32', '03', '30', '23']
['32', '03', '30', '10']
['32', '03', '30', '12']
['32', '03', '30', '13']
['32', '03', '30', '31']
['32', '03', '31', '01']
['32', '03', '31', '02']
['32', '03', '31', '20']
['32', '03', '31', '21']
['32', '03', '31', '23']
['32', '03', '31', '10']
['32', '03', '31', '12']
['32', '03', '31', '13']
['32', '03', '31', '30']
['32', '20', '01', '02']
['32', '20', '01', '03']
['32', '20', '01', '21']
['32', '20', '01', '23']
['32', '20', '01', '10']
['32', '20', '01', '12']
['32', '20', '01', '13']
['32', '20', '01', '30']
['32', '20', '01', '31']
['32', '20', '02', '01']
['32', '20', '02', '03']
['32', '20', '02', '21']
['32', '20', '02', '23']
['32', '20', '02', '10']
['32', '20', '02', '12']
['32', '20', '02', '13']
['32', '20', '02', '30']
['32', '20', '02', '31']
['32', '20', '03', '01']
['32', '20', '03', '02']
['32', '20', '03', '21']
['32', '20', '03', '23']
['32', '20', '03', '10']
['32', '20', '03', '12']
['32', '20', '03', '13']
['32', '20', '03', '30']
['32', '20', '03', '31']
['32', '20', '21', '01']
['32', '20', '21', '02']
['32', '20', '21', '03']
['32', '20', '21', '23']
['32', '20', '21', '10']
['32', '20', '21', '12']
['32', '20', '21', '13']
['32', '20', '21', '30']
['32', '20', '21', '31']
['32', '20', '23', '01']
['32', '20', '23', '02']
['32', '20', '23', '03']
['32', '20', '23', '21']
['32', '20', '23', '10']
['32', '20', '23', '12']
['32', '20', '23', '13']
['32', '20', '23', '30']
['32', '20', '23', '31']
['32', '20', '10', '01']
['32', '20', '10', '02']
['32', '20', '10', '03']
['32', '20', '10', '21']
['32', '20', '10', '23']
['32', '20', '10', '12']
['32', '20', '10', '13']
['32', '20', '10', '30']
['32', '20', '10', '31']
['32', '20', '12', '01']
['32', '20', '12', '02']
['32', '20', '12', '03']
['32', '20', '12', '21']
['32', '20', '12', '23']
['32', '20', '12', '10']
['32', '20', '12', '13']
['32', '20', '12', '30']
['32', '20', '12', '31']
['32', '20', '13', '01']
['32', '20', '13', '02']
['32', '20', '13', '03']
['32', '20', '13', '21']
['32', '20', '13', '23']
['32', '20', '13', '10']
['32', '20', '13', '12']
['32', '20', '13', '30']
['32', '20', '13', '31']
['32', '20', '30', '01']
['32', '20', '30', '02']
['32', '20', '30', '03']
['32', '20', '30', '21']
['32', '20', '30', '23']
['32', '20', '30', '10']
['32', '20', '30', '12']
['32', '20', '30', '13']
['32', '20', '30', '31']
['32', '20', '31', '01']
['32', '20', '31', '02']
['32', '20', '31', '03']
['32', '20', '31', '21']
['32', '20', '31', '23']
['32', '20', '31', '10']
['32', '20', '31', '12']
['32', '20', '31', '13']
['32', '20', '31', '30']
['32', '21', '01', '02']
['32', '21', '01', '03']
['32', '21', '01', '20']
['32', '21', '01', '23']
['32', '21', '01', '10']
['32', '21', '01', '12']
['32', '21', '01', '13']
['32', '21', '01', '30']
['32', '21', '01', '31']
['32', '21', '02', '01']
['32', '21', '02', '03']
['32', '21', '02', '20']
['32', '21', '02', '23']
['32', '21', '02', '10']
['32', '21', '02', '12']
['32', '21', '02', '13']
['32', '21', '02', '30']
['32', '21', '02', '31']
['32', '21', '03', '01']
['32', '21', '03', '02']
['32', '21', '03', '20']
['32', '21', '03', '23']
['32', '21', '03', '10']
['32', '21', '03', '12']
['32', '21', '03', '13']
['32', '21', '03', '30']
['32', '21', '03', '31']
['32', '21', '20', '01']
['32', '21', '20', '02']
['32', '21', '20', '03']
['32', '21', '20', '23']
['32', '21', '20', '10']
['32', '21', '20', '12']
['32', '21', '20', '13']
['32', '21', '20', '30']
['32', '21', '20', '31']
['32', '21', '23', '01']
['32', '21', '23', '02']
['32', '21', '23', '03']
['32', '21', '23', '20']
['32', '21', '23', '10']
['32', '21', '23', '12']
['32', '21', '23', '13']
['32', '21', '23', '30']
['32', '21', '23', '31']
['32', '21', '10', '01']
['32', '21', '10', '02']
['32', '21', '10', '03']
['32', '21', '10', '20']
['32', '21', '10', '23']
['32', '21', '10', '12']
['32', '21', '10', '13']
['32', '21', '10', '30']
['32', '21', '10', '31']
['32', '21', '12', '01']
['32', '21', '12', '02']
['32', '21', '12', '03']
['32', '21', '12', '20']
['32', '21', '12', '23']
['32', '21', '12', '10']
['32', '21', '12', '13']
['32', '21', '12', '30']
['32', '21', '12', '31']
['32', '21', '13', '01']
['32', '21', '13', '02']
['32', '21', '13', '03']
['32', '21', '13', '20']
['32', '21', '13', '23']
['32', '21', '13', '10']
['32', '21', '13', '12']
['32', '21', '13', '30']
['32', '21', '13', '31']
['32', '21', '30', '01']
['32', '21', '30', '02']
['32', '21', '30', '03']
['32', '21', '30', '20']
['32', '21', '30', '23']
['32', '21', '30', '10']
['32', '21', '30', '12']
['32', '21', '30', '13']
['32', '21', '30', '31']
['32', '21', '31', '01']
['32', '21', '31', '02']
['32', '21', '31', '03']
['32', '21', '31', '20']
['32', '21', '31', '23']
['32', '21', '31', '10']
['32', '21', '31', '12']
['32', '21', '31', '13']
['32', '21', '31', '30']
['32', '23', '01', '02']
['32', '23', '01', '03']
['32', '23', '01', '20']
['32', '23', '01', '21']
['32', '23', '01', '10']
['32', '23', '01', '12']
['32', '23', '01', '13']
['32', '23', '01', '30']
['32', '23', '01', '31']
['32', '23', '02', '01']
['32', '23', '02', '03']
['32', '23', '02', '20']
['32', '23', '02', '21']
['32', '23', '02', '10']
['32', '23', '02', '12']
['32', '23', '02', '13']
['32', '23', '02', '30']
['32', '23', '02', '31']
['32', '23', '03', '01']
['32', '23', '03', '02']
['32', '23', '03', '20']
['32', '23', '03', '21']
['32', '23', '03', '10']
['32', '23', '03', '12']
['32', '23', '03', '13']
['32', '23', '03', '30']
['32', '23', '03', '31']
['32', '23', '20', '01']
['32', '23', '20', '02']
['32', '23', '20', '03']
['32', '23', '20', '21']
['32', '23', '20', '10']
['32', '23', '20', '12']
['32', '23', '20', '13']
['32', '23', '20', '30']
['32', '23', '20', '31']
['32', '23', '21', '01']
['32', '23', '21', '02']
['32', '23', '21', '03']
['32', '23', '21', '20']
['32', '23', '21', '10']
['32', '23', '21', '12']
['32', '23', '21', '13']
['32', '23', '21', '30']
['32', '23', '21', '31']
['32', '23', '10', '01']
['32', '23', '10', '02']
['32', '23', '10', '03']
['32', '23', '10', '20']
['32', '23', '10', '21']
['32', '23', '10', '12']
['32', '23', '10', '13']
['32', '23', '10', '30']
['32', '23', '10', '31']
['32', '23', '12', '01']
['32', '23', '12', '02']
['32', '23', '12', '03']
['32', '23', '12', '20']
['32', '23', '12', '21']
['32', '23', '12', '10']
['32', '23', '12', '13']
['32', '23', '12', '30']
['32', '23', '12', '31']
['32', '23', '13', '01']
['32', '23', '13', '02']
['32', '23', '13', '03']
['32', '23', '13', '20']
['32', '23', '13', '21']
['32', '23', '13', '10']
['32', '23', '13', '12']
['32', '23', '13', '30']
['32', '23', '13', '31']
['32', '23', '30', '01']
['32', '23', '30', '02']
['32', '23', '30', '03']
['32', '23', '30', '20']
['32', '23', '30', '21']
['32', '23', '30', '10']
['32', '23', '30', '12']
['32', '23', '30', '13']
['32', '23', '30', '31']
['32', '23', '31', '01']
['32', '23', '31', '02']
['32', '23', '31', '03']
['32', '23', '31', '20']
['32', '23', '31', '21']
['32', '23', '31', '10']
['32', '23', '31', '12']
['32', '23', '31', '13']
['32', '23', '31', '30']
['32', '10', '01', '02']
['32', '10', '01', '03']
['32', '10', '01', '20']
['32', '10', '01', '21']
['32', '10', '01', '23']
['32', '10', '01', '12']
['32', '10', '01', '13']
['32', '10', '01', '30']
['32', '10', '01', '31']
['32', '10', '02', '01']
['32', '10', '02', '03']
['32', '10', '02', '20']
['32', '10', '02', '21']
['32', '10', '02', '23']
['32', '10', '02', '12']
['32', '10', '02', '13']
['32', '10', '02', '30']
['32', '10', '02', '31']
['32', '10', '03', '01']
['32', '10', '03', '02']
['32', '10', '03', '20']
['32', '10', '03', '21']
['32', '10', '03', '23']
['32', '10', '03', '12']
['32', '10', '03', '13']
['32', '10', '03', '30']
['32', '10', '03', '31']
['32', '10', '20', '01']
['32', '10', '20', '02']
['32', '10', '20', '03']
['32', '10', '20', '21']
['32', '10', '20', '23']
['32', '10', '20', '12']
['32', '10', '20', '13']
['32', '10', '20', '30']
['32', '10', '20', '31']
['32', '10', '21', '01']
['32', '10', '21', '02']
['32', '10', '21', '03']
['32', '10', '21', '20']
['32', '10', '21', '23']
['32', '10', '21', '12']
['32', '10', '21', '13']
['32', '10', '21', '30']
['32', '10', '21', '31']
['32', '10', '23', '01']
['32', '10', '23', '02']
['32', '10', '23', '03']
['32', '10', '23', '20']
['32', '10', '23', '21']
['32', '10', '23', '12']
['32', '10', '23', '13']
['32', '10', '23', '30']
['32', '10', '23', '31']
['32', '10', '12', '01']
['32', '10', '12', '02']
['32', '10', '12', '03']
['32', '10', '12', '20']
['32', '10', '12', '21']
['32', '10', '12', '23']
['32', '10', '12', '13']
['32', '10', '12', '30']
['32', '10', '12', '31']
['32', '10', '13', '01']
['32', '10', '13', '02']
['32', '10', '13', '03']
['32', '10', '13', '20']
['32', '10', '13', '21']
['32', '10', '13', '23']
['32', '10', '13', '12']
['32', '10', '13', '30']
['32', '10', '13', '31']
['32', '10', '30', '01']
['32', '10', '30', '02']
['32', '10', '30', '03']
['32', '10', '30', '20']
['32', '10', '30', '21']
['32', '10', '30', '23']
['32', '10', '30', '12']
['32', '10', '30', '13']
['32', '10', '30', '31']
['32', '10', '31', '01']
['32', '10', '31', '02']
['32', '10', '31', '03']
['32', '10', '31', '20']
['32', '10', '31', '21']
['32', '10', '31', '23']
['32', '10', '31', '12']
['32', '10', '31', '13']
['32', '10', '31', '30']
['32', '12', '01', '02']
['32', '12', '01', '03']
['32', '12', '01', '20']
['32', '12', '01', '21']
['32', '12', '01', '23']
['32', '12', '01', '10']
['32', '12', '01', '13']
['32', '12', '01', '30']
['32', '12', '01', '31']
['32', '12', '02', '01']
['32', '12', '02', '03']
['32', '12', '02', '20']
['32', '12', '02', '21']
['32', '12', '02', '23']
['32', '12', '02', '10']
['32', '12', '02', '13']
['32', '12', '02', '30']
['32', '12', '02', '31']
['32', '12', '03', '01']
['32', '12', '03', '02']
['32', '12', '03', '20']
['32', '12', '03', '21']
['32', '12', '03', '23']
['32', '12', '03', '10']
['32', '12', '03', '13']
['32', '12', '03', '30']
['32', '12', '03', '31']
['32', '12', '20', '01']
['32', '12', '20', '02']
['32', '12', '20', '03']
['32', '12', '20', '21']
['32', '12', '20', '23']
['32', '12', '20', '10']
['32', '12', '20', '13']
['32', '12', '20', '30']
['32', '12', '20', '31']
['32', '12', '21', '01']
['32', '12', '21', '02']
['32', '12', '21', '03']
['32', '12', '21', '20']
['32', '12', '21', '23']
['32', '12', '21', '10']
['32', '12', '21', '13']
['32', '12', '21', '30']
['32', '12', '21', '31']
['32', '12', '23', '01']
['32', '12', '23', '02']
['32', '12', '23', '03']
['32', '12', '23', '20']
['32', '12', '23', '21']
['32', '12', '23', '10']
